data/source_videos/mid/view2015.mp4 1
data/source_videos/mid/view1216.mp4 1
data/source_videos/mid/view1612.mp4 1
data/source_videos/low/view2819.mp4 0
data/source_videos/low/view2432.mp4 0
data/source_videos/mid/view1692.mp4 1
data/source_videos/low/view2392.mp4 0
data/source_videos/low/view2753.mp4 0
data/source_videos/mid/view137.mp4 1
data/source_videos/low/view2322.mp4 0
data/source_videos/low/view2514.mp4 0
data/source_videos/low/view2723.mp4 0
data/source_videos/mid/view581.mp4 1
data/source_videos/mid/view1680.mp4 1
data/source_videos/mid/view1797.mp4 1
data/source_videos/mid/view475.mp4 1
data/source_videos/mid/view1732.mp4 1
data/source_videos/mid/view1875.mp4 1
data/source_videos/mid/view642.mp4 1
data/source_videos/low/view2550.mp4 0
data/source_videos/mid/view1479.mp4 1
data/source_videos/low/view2478.mp4 0
data/source_videos/mid/view905.mp4 1
data/source_videos/mid/view1213.mp4 1
data/source_videos/mid/view1170.mp4 1
data/source_videos/low/view2149.mp4 0
data/source_videos/low/view2797.mp4 0
data/source_videos/mid/view601.mp4 1
data/source_videos/mid/view1102.mp4 1
data/source_videos/mid/view780.mp4 1
data/source_videos/mid/view1402.mp4 1
data/source_videos/low/view2087.mp4 0
data/source_videos/mid/view471.mp4 1
data/source_videos/low/view2548.mp4 0
data/source_videos/mid/view1359.mp4 1
data/source_videos/mid/view198.mp4 1
data/source_videos/mid/view1667.mp4 1
data/source_videos/mid/view1497.mp4 1
data/source_videos/mid/view55.mp4 1
data/source_videos/mid/view34.mp4 1
data/source_videos/mid/view1.mp4 1
data/source_videos/mid/view1927.mp4 1
data/source_videos/mid/view705.mp4 1
data/source_videos/mid/view1103.mp4 1
data/source_videos/low/view2669.mp4 0
data/source_videos/mid/view1191.mp4 1
data/source_videos/low/view2412.mp4 0
data/source_videos/low/view2569.mp4 0
data/source_videos/mid/view155.mp4 1
data/source_videos/mid/view454.mp4 1
data/source_videos/mid/view1929.mp4 1
data/source_videos/low/view2761.mp4 0
data/source_videos/mid/view1157.mp4 1
data/source_videos/mid/view1267.mp4 1
data/source_videos/mid/view1352.mp4 1
data/source_videos/low/view2049.mp4 0
data/source_videos/mid/view1045.mp4 1
data/source_videos/mid/view548.mp4 1
data/source_videos/mid/view1265.mp4 1
data/source_videos/low/view2159.mp4 0
data/source_videos/low/view2077.mp4 0
data/source_videos/mid/view694.mp4 1
data/source_videos/mid/view1520.mp4 1
data/source_videos/mid/view445.mp4 1
data/source_videos/mid/view1283.mp4 1
data/source_videos/low/view2059.mp4 0
data/source_videos/mid/view1682.mp4 1
data/source_videos/mid/view1527.mp4 1
data/source_videos/mid/view1032.mp4 1
data/source_videos/mid/view956.mp4 1
data/source_videos/low/view2146.mp4 0
data/source_videos/mid/view1937.mp4 1
data/source_videos/mid/view302.mp4 1
data/source_videos/mid/view585.mp4 1
data/source_videos/mid/view238.mp4 1
data/source_videos/mid/view317.mp4 1
data/source_videos/mid/view1180.mp4 1
data/source_videos/mid/view1634.mp4 1
data/source_videos/mid/view1499.mp4 1
data/source_videos/mid/view665.mp4 1
data/source_videos/mid/view946.mp4 1
data/source_videos/low/view2858.mp4 0
data/source_videos/low/view2794.mp4 0
data/source_videos/mid/view1629.mp4 1
data/source_videos/low/view2458.mp4 0
data/source_videos/mid/view588.mp4 1
data/source_videos/mid/view1319.mp4 1
data/source_videos/mid/view547.mp4 1
data/source_videos/mid/view1923.mp4 1
data/source_videos/mid/view65.mp4 1
data/source_videos/low/view2824.mp4 0
data/source_videos/low/view2348.mp4 0
data/source_videos/mid/view510.mp4 1
data/source_videos/mid/view861.mp4 1
data/source_videos/mid/view1715.mp4 1
data/source_videos/mid/view1595.mp4 1
data/source_videos/low/view2293.mp4 0
data/source_videos/mid/view1269.mp4 1
data/source_videos/mid/view954.mp4 1
data/source_videos/mid/view620.mp4 1
data/source_videos/low/view2503.mp4 0
data/source_videos/low/view2631.mp4 0
data/source_videos/mid/view450.mp4 1
data/source_videos/mid/view1669.mp4 1
data/source_videos/mid/view516.mp4 1
data/source_videos/mid/view1419.mp4 1
data/source_videos/mid/view865.mp4 1
data/source_videos/mid/view1565.mp4 1
data/source_videos/mid/view690.mp4 1
data/source_videos/low/view2616.mp4 0
data/source_videos/mid/view1719.mp4 1
data/source_videos/mid/view357.mp4 1
data/source_videos/mid/view580.mp4 1
data/source_videos/mid/view859.mp4 1
data/source_videos/mid/view197.mp4 1
data/source_videos/mid/view1556.mp4 1
data/source_videos/mid/view37.mp4 1
data/source_videos/low/view2318.mp4 0
data/source_videos/mid/view1701.mp4 1
data/source_videos/mid/view265.mp4 1
data/source_videos/mid/view390.mp4 1
data/source_videos/low/view2216.mp4 0
data/source_videos/mid/view1179.mp4 1
data/source_videos/low/view2174.mp4 0
data/source_videos/mid/view584.mp4 1
data/source_videos/mid/view205.mp4 1
data/source_videos/mid/view419.mp4 1
data/source_videos/mid/view1584.mp4 1
data/source_videos/mid/view508.mp4 1
data/source_videos/low/view2114.mp4 0
data/source_videos/mid/view763.mp4 1
data/source_videos/mid/view589.mp4 1
data/source_videos/mid/view1661.mp4 1
data/source_videos/low/view2145.mp4 0
data/source_videos/mid/view871.mp4 1
data/source_videos/mid/view1561.mp4 1
data/source_videos/mid/view994.mp4 1
data/source_videos/low/view2413.mp4 0
data/source_videos/low/view2925.mp4 0
data/source_videos/mid/view1643.mp4 1
data/source_videos/mid/view1601.mp4 1
data/source_videos/mid/view528.mp4 1
data/source_videos/low/view2686.mp4 0
data/source_videos/mid/view940.mp4 1
data/source_videos/mid/view722.mp4 1
data/source_videos/low/view2387.mp4 0
data/source_videos/mid/view1725.mp4 1
data/source_videos/mid/view1158.mp4 1
data/source_videos/mid/view312.mp4 1
data/source_videos/mid/view468.mp4 1
data/source_videos/mid/view313.mp4 1
data/source_videos/mid/view453.mp4 1
data/source_videos/low/view3002.mp4 0
data/source_videos/low/view2813.mp4 0
data/source_videos/low/view2048.mp4 0
data/source_videos/mid/view1050.mp4 1
data/source_videos/mid/view642.mp4 1
data/source_videos/mid/view930.mp4 1
data/source_videos/mid/view1715.mp4 1
data/source_videos/mid/view124.mp4 1
data/source_videos/mid/view1507.mp4 1
data/source_videos/mid/view1221.mp4 1
data/source_videos/mid/view49.mp4 1
data/source_videos/mid/view1029.mp4 1
data/source_videos/low/view2378.mp4 0
data/source_videos/low/view2138.mp4 0
data/source_videos/mid/view232.mp4 1
data/source_videos/low/view2341.mp4 0
data/source_videos/mid/view293.mp4 1
data/source_videos/mid/view1359.mp4 1
data/source_videos/mid/view366.mp4 1
data/source_videos/mid/view1361.mp4 1
data/source_videos/low/view2748.mp4 0
data/source_videos/mid/view1010.mp4 1
data/source_videos/low/view2286.mp4 0
data/source_videos/low/view2957.mp4 0
data/source_videos/low/view2935.mp4 0
data/source_videos/mid/view1272.mp4 1
data/source_videos/mid/view73.mp4 1
data/source_videos/low/view2690.mp4 0
data/source_videos/mid/view2034.mp4 1
data/source_videos/mid/view1929.mp4 1
data/source_videos/low/view2828.mp4 0
data/source_videos/mid/view1309.mp4 1
data/source_videos/mid/view324.mp4 1
data/source_videos/low/view2417.mp4 0
data/source_videos/low/view2232.mp4 0
data/source_videos/mid/view1632.mp4 1
data/source_videos/mid/view507.mp4 1
data/source_videos/mid/view1031.mp4 1
data/source_videos/low/view2885.mp4 0
data/source_videos/mid/view431.mp4 1
data/source_videos/mid/view717.mp4 1
data/source_videos/mid/view8.mp4 1
data/source_videos/mid/view412.mp4 1
data/source_videos/low/view2413.mp4 0
data/source_videos/mid/view14.mp4 1
data/source_videos/mid/view1072.mp4 1
data/source_videos/mid/view407.mp4 1
data/source_videos/mid/view810.mp4 1
data/source_videos/mid/view1610.mp4 1
data/source_videos/mid/view721.mp4 1
data/source_videos/low/view2230.mp4 0
data/source_videos/mid/view1121.mp4 1
data/source_videos/low/view2107.mp4 0
data/source_videos/low/view2254.mp4 0
data/source_videos/low/view2234.mp4 0
data/source_videos/low/view2208.mp4 0
data/source_videos/mid/view1664.mp4 1
data/source_videos/mid/view1797.mp4 1
data/source_videos/mid/view57.mp4 1
data/source_videos/mid/view735.mp4 1
data/source_videos/mid/view1615.mp4 1
data/source_videos/mid/view1160.mp4 1
data/source_videos/mid/view1980.mp4 1
data/source_videos/low/view2231.mp4 0
data/source_videos/mid/view788.mp4 1
data/source_videos/mid/view1116.mp4 1
data/source_videos/mid/view497.mp4 1
data/source_videos/mid/view253.mp4 1
data/source_videos/mid/view1428.mp4 1
data/source_videos/mid/view112.mp4 1
data/source_videos/mid/view756.mp4 1
data/source_videos/low/view2368.mp4 0
data/source_videos/mid/view977.mp4 1
data/source_videos/mid/view1151.mp4 1
data/source_videos/mid/view1239.mp4 1
data/source_videos/mid/view119.mp4 1
data/source_videos/mid/view205.mp4 1
data/source_videos/mid/view50.mp4 1
data/source_videos/mid/view1901.mp4 1
data/source_videos/low/view2165.mp4 0
data/source_videos/mid/view718.mp4 1
data/source_videos/low/view2572.mp4 0
data/source_videos/mid/view2024.mp4 1
data/source_videos/mid/view11.mp4 1
data/source_videos/mid/view1364.mp4 1
data/source_videos/low/view2331.mp4 0
data/source_videos/mid/view101.mp4 1
data/source_videos/mid/view1749.mp4 1
data/source_videos/low/view2110.mp4 0
data/source_videos/low/view2906.mp4 0
data/source_videos/mid/view1925.mp4 1
data/source_videos/low/view2255.mp4 0
data/source_videos/mid/view1787.mp4 1
data/source_videos/mid/view75.mp4 1
data/source_videos/mid/view1222.mp4 1
data/source_videos/mid/view338.mp4 1
data/source_videos/mid/view2037.mp4 1
data/source_videos/low/view2900.mp4 0
data/source_videos/mid/view858.mp4 1
data/source_videos/low/view2182.mp4 0
data/source_videos/low/view2335.mp4 0
data/source_videos/mid/view1165.mp4 1
data/source_videos/mid/view1627.mp4 1
data/source_videos/mid/view1015.mp4 1
data/source_videos/mid/view558.mp4 1
data/source_videos/mid/view465.mp4 1
data/source_videos/mid/view858.mp4 1
data/source_videos/low/view2540.mp4 0
data/source_videos/mid/view385.mp4 1
data/source_videos/low/view2976.mp4 0
data/source_videos/mid/view982.mp4 1
data/source_videos/low/view2169.mp4 0
data/source_videos/mid/view994.mp4 1
data/source_videos/mid/view1619.mp4 1
data/source_videos/mid/view348.mp4 1
data/source_videos/mid/view337.mp4 1
data/source_videos/mid/view696.mp4 1
data/source_videos/mid/view546.mp4 1
data/source_videos/mid/view114.mp4 1
data/source_videos/mid/view927.mp4 1
data/source_videos/low/view2294.mp4 0
data/source_videos/mid/view1516.mp4 1
data/source_videos/mid/view378.mp4 1
data/source_videos/mid/view855.mp4 1
data/source_videos/low/view2045.mp4 0
data/source_videos/mid/view551.mp4 1
data/source_videos/low/view2582.mp4 0
data/source_videos/mid/view420.mp4 1
data/source_videos/mid/view1.mp4 1
data/source_videos/low/view2211.mp4 0
data/source_videos/mid/view923.mp4 1
data/source_videos/mid/view345.mp4 1
data/source_videos/mid/view1613.mp4 1
data/source_videos/mid/view1879.mp4 1
data/source_videos/mid/view757.mp4 1
data/source_videos/mid/view1013.mp4 1
data/source_videos/mid/view256.mp4 1
data/source_videos/mid/view2016.mp4 1
data/source_videos/mid/view975.mp4 1
data/source_videos/low/view2410.mp4 0
data/source_videos/mid/view1485.mp4 1
data/source_videos/mid/view1204.mp4 1
data/source_videos/mid/view233.mp4 1
data/source_videos/mid/view1207.mp4 1
data/source_videos/mid/view1388.mp4 1
data/source_videos/mid/view1689.mp4 1
data/source_videos/mid/view687.mp4 1
data/source_videos/mid/view378.mp4 1
data/source_videos/mid/view446.mp4 1
data/source_videos/mid/view466.mp4 1
data/source_videos/mid/view939.mp4 1
data/source_videos/mid/view177.mp4 1
data/source_videos/mid/view499.mp4 1
data/source_videos/mid/view1408.mp4 1
data/source_videos/mid/view195.mp4 1
data/source_videos/mid/view176.mp4 1
data/source_videos/mid/view365.mp4 1
data/source_videos/mid/view1570.mp4 1
data/source_videos/mid/view1421.mp4 1
data/source_videos/mid/view440.mp4 1
data/source_videos/low/view2391.mp4 0
